Longitude,Latitude,Time,anomaly
71.25E,38.75S,0000 16 Oct 2018,-3.302177
73.75E,38.75S,0000 16 Oct 2018,-1.9958
76.25E,38.75S,0000 16 Oct 2018,-2.314458
78.75E,38.75S,0000 16 Oct 2018,-0.6660304
81.25E,38.75S,0000 16 Oct 2018,-1.474041
83.75E,38.75S,0000 16 Oct 2018,-2.714772
86.25E,38.75S,0000 16 Oct 2018,-1.763912
88.75E,38.75S,0000 16 Oct 2018,-1.806772
91.25E,38.75S,0000 16 Oct 2018,0.2678896
93.75E,38.75S,0000 16 Oct 2018,2.267311
96.25E,38.75S,0000 16 Oct 2018,0.831215
98.75E,38.75S,0000 16 Oct 2018,-0.8032143
101.25E,38.75S,0000 16 Oct 2018,-1.729222
103.75E,38.75S,0000 16 Oct 2018,-0.4872168
106.25E,38.75S,0000 16 Oct 2018,-1.899743
108.75E,38.75S,0000 16 Oct 2018,-4.963783
111.25E,38.75S,0000 16 Oct 2018,-6.190382
113.75E,38.75S,0000 16 Oct 2018,-5.825944
116.25E,38.75S,0000 16 Oct 2018,-5.694673
118.75E,38.75S,0000 16 Oct 2018,-5.515331
121.25E,38.75S,0000 16 Oct 2018,-3.332887
123.75E,38.75S,0000 16 Oct 2018,-2.2322
126.25E,38.75S,0000 16 Oct 2018,-3.220455
128.75E,38.75S,0000 16 Oct 2018,-2.037692
131.25E,38.75S,0000 16 Oct 2018,1.80678
133.75E,38.75S,0000 16 Oct 2018,3.79646
136.25E,38.75S,0000 16 Oct 2018,3.236837
138.75E,38.75S,0000 16 Oct 2018,3.671637
141.25E,38.75S,0000 16 Oct 2018,-38.74878
143.75E,38.75S,0000 16 Oct 2018,-41.52628
146.25E,38.75S,0000 16 Oct 2018,-42.22989
148.75E,38.75S,0000 16 Oct 2018,-27.40544
151.25E,38.75S,0000 16 Oct 2018,-9.469027
153.75E,38.75S,0000 16 Oct 2018,-12.21997
156.25E,38.75S,0000 16 Oct 2018,-17.17496
158.75E,38.75S,0000 16 Oct 2018,-13.51557
161.25E,38.75S,0000 16 Oct 2018,-12.08414
163.75E,38.75S,0000 16 Oct 2018,-15.44937
166.25E,38.75S,0000 16 Oct 2018,-20.90541
168.75E,38.75S,0000 16 Oct 2018,-18.3509
171.25E,38.75S,0000 16 Oct 2018,-20.93911
173.75E,38.75S,0000 16 Oct 2018,-44.89645
176.25E,38.75S,0000 16 Oct 2018,-25.25131
178.75E,38.75S,0000 16 Oct 2018,0.9761114
178.75W,38.75S,0000 16 Oct 2018,-21.90529
176.25W,38.75S,0000 16 Oct 2018,-21.60584
173.75W,38.75S,0000 16 Oct 2018,-15.87333
171.25W,38.75S,0000 16 Oct 2018,-13.31499
168.75W,38.75S,0000 16 Oct 2018,-13.44859
166.25W,38.75S,0000 16 Oct 2018,-12.83637
163.75W,38.75S,0000 16 Oct 2018,-10.8198
161.25W,38.75S,0000 16 Oct 2018,-13.61668
158.75W,38.75S,0000 16 Oct 2018,-17.46738
156.25W,38.75S,0000 16 Oct 2018,-22.93468
153.75W,38.75S,0000 16 Oct 2018,-24.72758
151.25W,38.75S,0000 16 Oct 2018,-24.97937
148.75W,38.75S,0000 16 Oct 2018,-25.43287
146.25W,38.75S,0000 16 Oct 2018,-25.10766
143.75W,38.75S,0000 16 Oct 2018,-22.67195
141.25W,38.75S,0000 16 Oct 2018,-27.00776
138.75W,38.75S,0000 16 Oct 2018,-28.213
136.25W,38.75S,0000 16 Oct 2018,-32.68211
133.75W,38.75S,0000 16 Oct 2018,-38.9166
131.25W,38.75S,0000 16 Oct 2018,-41.15804
128.75W,38.75S,0000 16 Oct 2018,-46.06926
126.25W,38.75S,0000 16 Oct 2018,-33.987
123.75W,38.75S,0000 16 Oct 2018,-26.38014
121.25W,38.75S,0000 16 Oct 2018,-15.34549
118.75W,38.75S,0000 16 Oct 2018,-8.043134
116.25W,38.75S,0000 16 Oct 2018,0.08744264
113.75W,38.75S,0000 16 Oct 2018,7.025396
111.25W,38.75S,0000 16 Oct 2018,4.294431
108.75W,38.75S,0000 16 Oct 2018,-1.466318
106.25W,38.75S,0000 16 Oct 2018,-1.19719
103.75W,38.75S,0000 16 Oct 2018,1.742016
101.25W,38.75S,0000 16 Oct 2018,3.358652
98.75W,38.75S,0000 16 Oct 2018,3.444986
96.25W,38.75S,0000 16 Oct 2018,1.810327
93.75W,38.75S,0000 16 Oct 2018,1.03974
91.25W,38.75S,0000 16 Oct 2018,2.028996
88.75W,38.75S,0000 16 Oct 2018,1.611273
86.25W,38.75S,0000 16 Oct 2018,0.9531403
83.75W,38.75S,0000 16 Oct 2018,3.660625
81.25W,38.75S,0000 16 Oct 2018,3.852204
78.75W,38.75S,0000 16 Oct 2018,3.224056
76.25W,38.75S,0000 16 Oct 2018,5.756144
73.75W,38.75S,0000 16 Oct 2018,4.743691
71.25W,38.75S,0000 16 Oct 2018,1.442955
68.75W,38.75S,0000 16 Oct 2018,16.95706
66.25W,38.75S,0000 16 Oct 2018,6.072477
63.75W,38.75S,0000 16 Oct 2018,-4.765694
61.25W,38.75S,0000 16 Oct 2018,-32.46374
58.75W,38.75S,0000 16 Oct 2018,-50.96789
56.25W,38.75S,0000 16 Oct 2018,-4.833048
53.75W,38.75S,0000 16 Oct 2018,-6.915153
51.25W,38.75S,0000 16 Oct 2018,-9.724189
48.75W,38.75S,0000 16 Oct 2018,-12.27626
46.25W,38.75S,0000 16 Oct 2018,-9.183465
43.75W,38.75S,0000 16 Oct 2018,-0.212121
41.25W,38.75S,0000 16 Oct 2018,10.14367
38.75W,38.75S,0000 16 Oct 2018,8.128477
36.25W,38.75S,0000 16 Oct 2018,5.533941
33.75W,38.75S,0000 16 Oct 2018,11.26788
31.25W,38.75S,0000 16 Oct 2018,10.58638
28.75W,38.75S,0000 16 Oct 2018,6.192995
26.25W,38.75S,0000 16 Oct 2018,3.765976
23.75W,38.75S,0000 16 Oct 2018,-0.0520103
21.25W,38.75S,0000 16 Oct 2018,0.9095039
18.75W,38.75S,0000 16 Oct 2018,5.76896
16.25W,38.75S,0000 16 Oct 2018,4.456448
13.75W,38.75S,0000 16 Oct 2018,1.710353
11.25W,38.75S,0000 16 Oct 2018,2.312614
8.75W,38.75S,0000 16 Oct 2018,5.079455
6.25W,38.75S,0000 16 Oct 2018,4.72766
3.75W,38.75S,0000 16 Oct 2018,7.306135
1.25W,38.75S,0000 16 Oct 2018,8.145876
1.25E,36.25S,0000 16 Oct 2018,8.474357
3.75E,36.25S,0000 16 Oct 2018,7.124472
6.25E,36.25S,0000 16 Oct 2018,4.161707
8.75E,36.25S,0000 16 Oct 2018,-0.5547704
11.25E,36.25S,0000 16 Oct 2018,-6.588161
13.75E,36.25S,0000 16 Oct 2018,-7.101322
16.25E,36.25S,0000 16 Oct 2018,-5.315036
18.75E,36.25S,0000 16 Oct 2018,-5.539706
21.25E,36.25S,0000 16 Oct 2018,-8.738838
23.75E,36.25S,0000 16 Oct 2018,-10.42794
26.25E,36.25S,0000 16 Oct 2018,-12.16341
28.75E,36.25S,0000 16 Oct 2018,-18.25804
31.25E,36.25S,0000 16 Oct 2018,-18.99943
33.75E,36.25S,0000 16 Oct 2018,-15.30416
36.25E,36.25S,0000 16 Oct 2018,-18.22208
38.75E,36.25S,0000 16 Oct 2018,-13.46253
41.25E,36.25S,0000 16 Oct 2018,-6.704776
43.75E,36.25S,0000 16 Oct 2018,1.290243
46.25E,36.25S,0000 16 Oct 2018,3.206013
48.75E,36.25S,0000 16 Oct 2018,-0.7622018
51.25E,36.25S,0000 16 Oct 2018,-5.50746
53.75E,36.25S,0000 16 Oct 2018,-8.931396
56.25E,36.25S,0000 16 Oct 2018,-8.176903
58.75E,36.25S,0000 16 Oct 2018,-4.038976
61.25E,36.25S,0000 16 Oct 2018,-1.819666
63.75E,36.25S,0000 16 Oct 2018,-0.4666071
66.25E,36.25S,0000 16 Oct 2018,-2.077566
68.75E,36.25S,0000 16 Oct 2018,-3.398792
71.25E,36.25S,0000 16 Oct 2018,-2.647887
73.75E,36.25S,0000 16 Oct 2018,-5.143369
76.25E,36.25S,0000 16 Oct 2018,-8.650572
78.75E,36.25S,0000 16 Oct 2018,-8.743306
81.25E,36.25S,0000 16 Oct 2018,-7.358112
83.75E,36.25S,0000 16 Oct 2018,-7.746094
86.25E,36.25S,0000 16 Oct 2018,-6.777576
88.75E,36.25S,0000 16 Oct 2018,-4.807464
91.25E,36.25S,0000 16 Oct 2018,-2.798707
93.75E,36.25S,0000 16 Oct 2018,-0.992815
96.25E,36.25S,0000 16 Oct 2018,-1.620287
98.75E,36.25S,0000 16 Oct 2018,-3.020525
101.25E,36.25S,0000 16 Oct 2018,-2.58172
103.75E,36.25S,0000 16 Oct 2018,-0.854201
106.25E,36.25S,0000 16 Oct 2018,-1.20885
108.75E,36.25S,0000 16 Oct 2018,-2.369377
111.25E,36.25S,0000 16 Oct 2018,-0.433211
113.75E,36.25S,0000 16 Oct 2018,1.990844
116.25E,36.25S,0000 16 Oct 2018,1.734344
118.75E,36.25S,0000 16 Oct 2018,1.732648
121.25E,36.25S,0000 16 Oct 2018,4.08895
123.75E,36.25S,0000 16 Oct 2018,3.638566
126.25E,36.25S,0000 16 Oct 2018,1.50549
128.75E,36.25S,0000 16 Oct 2018,2.96428
131.25E,36.25S,0000 16 Oct 2018,5.08484
133.75E,36.25S,0000 16 Oct 2018,4.34446
136.25E,36.25S,0000 16 Oct 2018,3.966171
138.75E,36.25S,0000 16 Oct 2018,-39.13469
141.25E,36.25S,0000 16 Oct 2018,-26.65562
143.75E,36.25S,0000 16 Oct 2018,-17.49427
146.25E,36.25S,0000 16 Oct 2018,-33.57034
148.75E,36.25S,0000 16 Oct 2018,-28.64489
151.25E,36.25S,0000 16 Oct 2018,5.145671
153.75E,36.25S,0000 16 Oct 2018,-2.051713
156.25E,36.25S,0000 16 Oct 2018,-7.812114
158.75E,36.25S,0000 16 Oct 2018,-7.723385
161.25E,36.25S,0000 16 Oct 2018,-10.64432
163.75E,36.25S,0000 16 Oct 2018,-19.55853
166.25E,36.25S,0000 16 Oct 2018,-19.42267
168.75E,36.25S,0000 16 Oct 2018,-18.31182
171.25E,36.25S,0000 16 Oct 2018,-18.10639
173.75E,36.25S,0000 16 Oct 2018,-20.54738
176.25E,36.25S,0000 16 Oct 2018,-9.349482
178.75E,36.25S,0000 16 Oct 2018,-21.44096
178.75W,36.25S,0000 16 Oct 2018,-23.1725
176.25W,36.25S,0000 16 Oct 2018,-18.53115
173.75W,36.25S,0000 16 Oct 2018,-15.74825
171.25W,36.25S,0000 16 Oct 2018,-11.4149
168.75W,36.25S,0000 16 Oct 2018,-10.23117
166.25W,36.25S,0000 16 Oct 2018,-18.09784
163.75W,36.25S,0000 16 Oct 2018,-15.71709
161.25W,36.25S,0000 16 Oct 2018,-21.29488
158.75W,36.25S,0000 16 Oct 2018,-31.75176
156.25W,36.25S,0000 16 Oct 2018,-36.44004
153.75W,36.25S,0000 16 Oct 2018,-34.25715
151.25W,36.25S,0000 16 Oct 2018,-40.58596
148.75W,36.25S,0000 16 Oct 2018,-34.43819
146.25W,36.25S,0000 16 Oct 2018,-28.73075
143.75W,36.25S,0000 16 Oct 2018,-31.89331
141.25W,36.25S,0000 16 Oct 2018,-35.22961
138.75W,36.25S,0000 16 Oct 2018,-44.70153
136.25W,36.25S,0000 16 Oct 2018,-45.6299
133.75W,36.25S,0000 16 Oct 2018,-45.28292
131.25W,36.25S,0000 16 Oct 2018,-49.93442
128.75W,36.25S,0000 16 Oct 2018,-40.62318
126.25W,36.25S,0000 16 Oct 2018,-30.28844
123.75W,36.25S,0000 16 Oct 2018,-11.3843
121.25W,36.25S,0000 16 Oct 2018,7.09836
118.75W,36.25S,0000 16 Oct 2018,14.02987
116.25W,36.25S,0000 16 Oct 2018,21.63965
113.75W,36.25S,0000 16 Oct 2018,23.63938
111.25W,36.25S,0000 16 Oct 2018,16.9906
108.75W,36.25S,0000 16 Oct 2018,11.66709
106.25W,36.25S,0000 16 Oct 2018,12.07145
103.75W,36.25S,0000 16 Oct 2018,11.69
101.25W,36.25S,0000 16 Oct 2018,5.775989
98.75W,36.25S,0000 16 Oct 2018,2.176177
96.25W,36.25S,0000 16 Oct 2018,3.075629
93.75W,36.25S,0000 16 Oct 2018,3.247876
91.25W,36.25S,0000 16 Oct 2018,5.520967
88.75W,36.25S,0000 16 Oct 2018,4.727542
86.25W,36.25S,0000 16 Oct 2018,3.616985
83.75W,36.25S,0000 16 Oct 2018,5.674222
81.25W,36.25S,0000 16 Oct 2018,7.394219
78.75W,36.25S,0000 16 Oct 2018,5.94014
76.25W,36.25S,0000 16 Oct 2018,7.565943
73.75W,36.25S,0000 16 Oct 2018,25.44056
71.25W,36.25S,0000 16 Oct 2018,17.96378
68.75W,36.25S,0000 16 Oct 2018,29.89616
66.25W,36.25S,0000 16 Oct 2018,10.4942
63.75W,36.25S,0000 16 Oct 2018,-0.1303325
61.25W,36.25S,0000 16 Oct 2018,-52.42416
58.75W,36.25S,0000 16 Oct 2018,-63.40507
56.25W,36.25S,0000 16 Oct 2018,-73.52324
53.75W,36.25S,0000 16 Oct 2018,-18.8888
51.25W,36.25S,0000 16 Oct 2018,-22.10893
48.75W,36.25S,0000 16 Oct 2018,-19.50279
46.25W,36.25S,0000 16 Oct 2018,-12.66111
43.75W,36.25S,0000 16 Oct 2018,-7.674849
41.25W,36.25S,0000 16 Oct 2018,-5.615139
38.75W,36.25S,0000 16 Oct 2018,-4.982065
36.25W,36.25S,0000 16 Oct 2018,-6.720215
33.75W,36.25S,0000 16 Oct 2018,-3.003471
31.25W,36.25S,0000 16 Oct 2018,-2.413168
28.75W,36.25S,0000 16 Oct 2018,-5.177689
26.25W,36.25S,0000 16 Oct 2018,-6.521539
23.75W,36.25S,0000 16 Oct 2018,-8.376888
21.25W,36.25S,0000 16 Oct 2018,-5.133521
18.75W,36.25S,0000 16 Oct 2018,-5.170394
16.25W,36.25S,0000 16 Oct 2018,-8.243207
13.75W,36.25S,0000 16 Oct 2018,-4.051179
11.25W,36.25S,0000 16 Oct 2018,2.793782
8.75W,36.25S,0000 16 Oct 2018,5.074186
6.25W,36.25S,0000 16 Oct 2018,6.000978
3.75W,36.25S,0000 16 Oct 2018,8.818706
1.25W,36.25S,0000 16 Oct 2018,9.602216
1.25E,33.75S,0000 16 Oct 2018,11.66336
3.75E,33.75S,0000 16 Oct 2018,10.89506
6.25E,33.75S,0000 16 Oct 2018,5.77046
8.75E,33.75S,0000 16 Oct 2018,0.3441516
11.25E,33.75S,0000 16 Oct 2018,-5.000019
13.75E,33.75S,0000 16 Oct 2018,-7.004055
16.25E,33.75S,0000 16 Oct 2018,-6.588006
18.75E,33.75S,0000 16 Oct 2018,-14.326
21.25E,33.75S,0000 16 Oct 2018,-27.04966
23.75E,33.75S,0000 16 Oct 2018,-22.02675
26.25E,33.75S,0000 16 Oct 2018,-37.59634
28.75E,33.75S,0000 16 Oct 2018,-48.33864
31.25E,33.75S,0000 16 Oct 2018,-27.15123
33.75E,33.75S,0000 16 Oct 2018,-20.50819
36.25E,33.75S,0000 16 Oct 2018,-16.04551
38.75E,33.75S,0000 16 Oct 2018,-6.749942
41.25E,33.75S,0000 16 Oct 2018,0.1973391
43.75E,33.75S,0000 16 Oct 2018,3.362672
46.25E,33.75S,0000 16 Oct 2018,2.840943
48.75E,33.75S,0000 16 Oct 2018,1.36773
51.25E,33.75S,0000 16 Oct 2018,-1.035121
53.75E,33.75S,0000 16 Oct 2018,-2.704521
56.25E,33.75S,0000 16 Oct 2018,-3.030263
58.75E,33.75S,0000 16 Oct 2018,3.096782
61.25E,33.75S,0000 16 Oct 2018,6.927658
63.75E,33.75S,0000 16 Oct 2018,6.598478
66.25E,33.75S,0000 16 Oct 2018,1.407996
68.75E,33.75S,0000 16 Oct 2018,-2.516147
71.25E,33.75S,0000 16 Oct 2018,-4.835583
73.75E,33.75S,0000 16 Oct 2018,-8.425066
76.25E,33.75S,0000 16 Oct 2018,-12.16864
78.75E,33.75S,0000 16 Oct 2018,-11.35661
81.25E,33.75S,0000 16 Oct 2018,-9.646706
83.75E,33.75S,0000 16 Oct 2018,-10.64701
86.25E,33.75S,0000 16 Oct 2018,-7.152924
88.75E,33.75S,0000 16 Oct 2018,-5.934551
91.25E,33.75S,0000 16 Oct 2018,-6.163316
93.75E,33.75S,0000 16 Oct 2018,-4.68346
96.25E,33.75S,0000 16 Oct 2018,-4.0992
98.75E,33.75S,0000 16 Oct 2018,-5.018872
101.25E,33.75S,0000 16 Oct 2018,-4.628054
103.75E,33.75S,0000 16 Oct 2018,-2.826769
106.25E,33.75S,0000 16 Oct 2018,-1.069866
108.75E,33.75S,0000 16 Oct 2018,0.7331645
111.25E,33.75S,0000 16 Oct 2018,4.068165
113.75E,33.75S,0000 16 Oct 2018,7.04853
116.25E,33.75S,0000 16 Oct 2018,1.19841
118.75E,33.75S,0000 16 Oct 2018,3.28472
121.25E,33.75S,0000 16 Oct 2018,8.330668
123.75E,33.75S,0000 16 Oct 2018,17.89484
126.25E,33.75S,0000 16 Oct 2018,8.631706
128.75E,33.75S,0000 16 Oct 2018,9.671222
131.25E,33.75S,0000 16 Oct 2018,10.00382
133.75E,33.75S,0000 16 Oct 2018,-7.268249
136.25E,33.75S,0000 16 Oct 2018,-24.17048
138.75E,33.75S,0000 16 Oct 2018,-29.71568
141.25E,33.75S,0000 16 Oct 2018,-18.70819
143.75E,33.75S,0000 16 Oct 2018,-8.274101
146.25E,33.75S,0000 16 Oct 2018,-13.04626
148.75E,33.75S,0000 16 Oct 2018,-20.30868
151.25E,33.75S,0000 16 Oct 2018,47.54649
153.75E,33.75S,0000 16 Oct 2018,8.067183
156.25E,33.75S,0000 16 Oct 2018,-0.2859716
158.75E,33.75S,0000 16 Oct 2018,-7.506697
161.25E,33.75S,0000 16 Oct 2018,-7.302639
163.75E,33.75S,0000 16 Oct 2018,-10.52389
166.25E,33.75S,0000 16 Oct 2018,-11.78816
168.75E,33.75S,0000 16 Oct 2018,-12.75783
171.25E,33.75S,0000 16 Oct 2018,-15.24957
173.75E,33.75S,0000 16 Oct 2018,-19.79185
176.25E,33.75S,0000 16 Oct 2018,-22.04041
178.75E,33.75S,0000 16 Oct 2018,-23.22219
178.75W,33.75S,0000 16 Oct 2018,-21.18186
176.25W,33.75S,0000 16 Oct 2018,-20.5578
173.75W,33.75S,0000 16 Oct 2018,-21.21687
171.25W,33.75S,0000 16 Oct 2018,-15.06206
168.75W,33.75S,0000 16 Oct 2018,-13.7896
166.25W,33.75S,0000 16 Oct 2018,-17.69271
163.75W,33.75S,0000 16 Oct 2018,-22.55511
161.25W,33.75S,0000 16 Oct 2018,-29.45187
158.75W,33.75S,0000 16 Oct 2018,-41.15367
156.25W,33.75S,0000 16 Oct 2018,-43.6648
153.75W,33.75S,0000 16 Oct 2018,-45.5886
151.25W,33.75S,0000 16 Oct 2018,-50.13264
148.75W,33.75S,0000 16 Oct 2018,-43.79994
146.25W,33.75S,0000 16 Oct 2018,-32.13076
143.75W,33.75S,0000 16 Oct 2018,-38.19122
141.25W,33.75S,0000 16 Oct 2018,-44.90739
138.75W,33.75S,0000 16 Oct 2018,-44.75923
136.25W,33.75S,0000 16 Oct 2018,-58.94938
133.75W,33.75S,0000 16 Oct 2018,-53.08171
131.25W,33.75S,0000 16 Oct 2018,-45.01701
128.75W,33.75S,0000 16 Oct 2018,-30.04306
126.25W,33.75S,0000 16 Oct 2018,-10.91319
123.75W,33.75S,0000 16 Oct 2018,11.81053
121.25W,33.75S,0000 16 Oct 2018,34.78174
118.75W,33.75S,0000 16 Oct 2018,33.96353
116.25W,33.75S,0000 16 Oct 2018,35.46447
113.75W,33.75S,0000 16 Oct 2018,40.28278
111.25W,33.75S,0000 16 Oct 2018,28.01943
108.75W,33.75S,0000 16 Oct 2018,24.67026
106.25W,33.75S,0000 16 Oct 2018,22.71483
103.75W,33.75S,0000 16 Oct 2018,26.40067
101.25W,33.75S,0000 16 Oct 2018,14.38654
98.75W,33.75S,0000 16 Oct 2018,8.336946
96.25W,33.75S,0000 16 Oct 2018,10.53028
93.75W,33.75S,0000 16 Oct 2018,14.08022
91.25W,33.75S,0000 16 Oct 2018,13.85981
88.75W,33.75S,0000 16 Oct 2018,10.63124
86.25W,33.75S,0000 16 Oct 2018,10.14267
83.75W,33.75S,0000 16 Oct 2018,10.69536
81.25W,33.75S,0000 16 Oct 2018,9.700019
78.75W,33.75S,0000 16 Oct 2018,7.349446
76.25W,33.75S,0000 16 Oct 2018,8.943621
73.75W,33.75S,0000 16 Oct 2018,12.41737
71.25W,33.75S,0000 16 Oct 2018,10.08031
68.75W,33.75S,0000 16 Oct 2018,29.56629
66.25W,33.75S,0000 16 Oct 2018,10.85485
63.75W,33.75S,0000 16 Oct 2018,-1.346555
61.25W,33.75S,0000 16 Oct 2018,-17.94265
58.75W,33.75S,0000 16 Oct 2018,-47.10052
56.25W,33.75S,0000 16 Oct 2018,-34.05573
53.75W,33.75S,0000 16 Oct 2018,-46.55883
51.25W,33.75S,0000 16 Oct 2018,-31.6224
48.75W,33.75S,0000 16 Oct 2018,-34.75479
46.25W,33.75S,0000 16 Oct 2018,-29.50903
43.75W,33.75S,0000 16 Oct 2018,-28.46382
41.25W,33.75S,0000 16 Oct 2018,-19.31951
